Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
3,8,8,8,11,10,Bring-to-Hotspot
3,8,11,8,14,10,Bring-to-Hotspot
3,8,14,8,17,10,Bring-to-Hotspot
3,8,17,8,20,10,Bring-to-Hotspot
3,8,20,8,23,10,Bring-to-Hotspot
3,8,23,8,26,10,Bring-to-Hotspot
3,8,27,8,30,10,Bring-to-Hotspot
3,8,31,8,34,10,Bring-to-Hotspot
3,8,35,8,38,10,Bring-to-Hotspot
3,8,38,8,41,10,Bring-to-Hotspot
3,8,42,8,45,10,Bring-to-Hotspot
3,8,48,7,49,-5,Move to zone 7
3,8,26,8,27,0,Wait
3,8,34,8,35,0,Wait
4,9,0,9,1,5,Beautification
4,9,4,9,5,5,Beautification
4,9,5,9,6,5,Beautification
4,9,6,9,7,5,Beautification
4,9,55,9,56,5,Beautification
4,10,57,10,58,5,Beautification
4,10,58,10,59,5,Beautification
4,10,59,10,60,5,Beautification
4,10,60,10,61,5,Beautification
4,10,67,10,68,5,Beautification
4,10,68,10,69,5,Beautification
4,9,1,9,4,10,Bring-to-Hotspot
4,9,7,9,10,10,Bring-to-Hotspot
4,9,10,9,13,10,Bring-to-Hotspot
4,9,13,9,16,10,Bring-to-Hotspot
4,9,16,9,19,10,Bring-to-Hotspot
4,9,19,9,22,10,Bring-to-Hotspot
4,9,22,9,25,10,Bring-to-Hotspot
4,9,25,9,28,10,Bring-to-Hotspot
4,9,28,9,31,10,Bring-to-Hotspot
4,9,31,9,34,10,Bring-to-Hotspot
4,9,34,9,37,10,Bring-to-Hotspot
4,9,37,9,40,10,Bring-to-Hotspot
4,9,40,9,43,10,Bring-to-Hotspot
4,9,43,9,46,10,Bring-to-Hotspot
4,9,46,9,49,10,Bring-to-Hotspot
4,9,49,9,52,10,Bring-to-Hotspot
4,9,52,9,55,10,Bring-to-Hotspot
4,10,61,10,64,10,Bring-to-Hotspot
4,10,64,10,67,10,Bring-to-Hotspot
4,10,69,10,72,10,Bring-to-Hotspot
4,9,56,10,57,-5,Move to zone 10
5,10,41,10,42,5,Beautification
5,10,42,10,43,5,Beautification
5,10,43,10,44,5,Beautification
5,10,50,10,51,5,Beautification
5,10,51,10,52,5,Beautification
5,10,52,10,53,5,Beautification
5,10,56,10,57,5,Beautification
5,10,57,10,58,5,Beautification
5,10,58,10,59,5,Beautification
5,10,59,10,60,5,Beautification
5,10,60,10,61,5,Beautification
5,10,61,10,62,5,Beautification
5,10,62,10,63,5,Beautification
5,11,0,11,1,5,Beautification
5,11,1,11,2,5,Beautification
5,11,2,11,3,5,Beautification
5,11,12,11,13,5,Beautification
5,11,16,11,17,5,Beautification
5,11,20,11,21,5,Beautification
5,11,21,11,22,5,Beautification
5,11,25,11,26,5,Beautification
5,11,26,11,27,5,Beautification
5,11,27,11,28,5,Beautification
5,10,35,10,38,10,Bring-to-Hotspot
5,10,38,10,41,10,Bring-to-Hotspot
5,10,44,10,47,10,Bring-to-Hotspot
5,10,47,10,50,10,Bring-to-Hotspot
5,10,53,10,56,10,Bring-to-Hotspot
5,10,63,10,66,10,Bring-to-Hotspot
5,10,66,10,69,10,Bring-to-Hotspot
5,10,69,10,72,10,Bring-to-Hotspot
5,11,3,11,6,10,Bring-to-Hotspot
5,11,6,11,9,10,Bring-to-Hotspot
5,11,9,11,12,10,Bring-to-Hotspot
5,11,13,11,16,10,Bring-to-Hotspot
5,11,17,11,20,10,Bring-to-Hotspot
5,11,22,11,25,10,Bring-to-Hotspot
5,11,28,11,31,10,Bring-to-Hotspot
5,11,31,11,34,10,Bring-to-Hotspot
5,11,34,10,35,-5,Move to zone 10
6,6,49,6,50,5,Beautification
6,6,53,6,54,5,Beautification
6,6,57,6,58,5,Beautification
6,6,58,6,59,5,Beautification
6,6,59,6,60,5,Beautification
6,13,0,13,1,5,Beautification
6,13,16,13,17,5,Beautification
6,13,20,13,21,5,Beautification
6,13,21,13,22,5,Beautification
6,13,31,13,32,5,Beautification
6,6,33,6,36,10,Bring-to-Hotspot
6,6,36,6,39,10,Bring-to-Hotspot
6,6,39,6,42,10,Bring-to-Hotspot
6,6,43,6,46,10,Bring-to-Hotspot
6,6,46,6,49,10,Bring-to-Hotspot
6,6,50,6,53,10,Bring-to-Hotspot
6,6,54,6,57,10,Bring-to-Hotspot
6,6,60,6,63,10,Bring-to-Hotspot
6,6,63,6,66,10,Bring-to-Hotspot
6,6,66,6,69,10,Bring-to-Hotspot
6,6,69,6,72,10,Bring-to-Hotspot
6,13,1,13,4,10,Bring-to-Hotspot
6,13,4,13,7,10,Bring-to-Hotspot
6,13,7,13,10,10,Bring-to-Hotspot
6,13,10,13,13,10,Bring-to-Hotspot
6,13,13,13,16,10,Bring-to-Hotspot
6,13,17,13,20,10,Bring-to-Hotspot
6,13,22,13,25,10,Bring-to-Hotspot
6,13,25,13,28,10,Bring-to-Hotspot
6,13,28,13,31,10,Bring-to-Hotspot
6,13,32,6,33,-5,Move to zone 6
6,6,42,6,43,0,Wait
7,14,51,14,52,5,Beautification
7,14,55,14,56,5,Beautification
7,14,56,14,57,5,Beautification
7,14,57,14,58,5,Beautification
7,14,64,14,65,5,Beautification
7,14,65,14,66,5,Beautification
7,15,3,15,4,5,Beautification
7,15,10,15,11,5,Beautification
7,15,11,15,12,5,Beautification
7,15,12,15,13,5,Beautification
7,15,16,15,17,5,Beautification
7,15,17,15,18,5,Beautification
7,15,18,15,19,5,Beautification
7,15,22,15,23,5,Beautification
7,16,39,16,40,5,Beautification
7,16,43,16,44,5,Beautification
7,16,47,16,48,5,Beautification
7,16,48,16,49,5,Beautification
7,14,52,14,55,10,Bring-to-Hotspot
7,14,58,14,61,10,Bring-to-Hotspot
7,14,61,14,64,10,Bring-to-Hotspot
7,14,66,14,69,10,Bring-to-Hotspot
7,14,69,14,72,10,Bring-to-Hotspot
7,15,0,15,3,10,Bring-to-Hotspot
7,15,4,15,7,10,Bring-to-Hotspot
7,15,7,15,10,10,Bring-to-Hotspot
7,15,13,15,16,10,Bring-to-Hotspot
7,15,19,15,22,10,Bring-to-Hotspot
7,15,23,15,26,10,Bring-to-Hotspot
7,15,26,15,29,10,Bring-to-Hotspot
7,15,29,15,32,10,Bring-to-Hotspot
7,15,32,15,35,10,Bring-to-Hotspot
7,16,36,16,39,10,Bring-to-Hotspot
7,16,40,16,43,10,Bring-to-Hotspot
7,16,44,16,47,10,Bring-to-Hotspot
7,15,35,16,36,-5,Move to zone 16
7,16,49,14,51,-10,Move to zone 14
