Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
2,12,46,12,47,5,Beautification
2,12,47,12,48,5,Beautification
2,12,48,12,49,5,Beautification
2,12,49,12,50,5,Beautification
2,12,50,12,51,5,Beautification
2,12,51,12,52,5,Beautification
2,12,52,12,53,5,Beautification
2,12,53,12,54,5,Beautification
2,12,54,12,55,5,Beautification
2,12,55,12,56,5,Beautification
2,12,56,12,57,5,Beautification
2,12,57,12,58,5,Beautification
2,13,44,13,45,5,Beautification
2,13,59,13,60,5,Beautification
2,13,60,13,61,5,Beautification
2,13,61,13,62,5,Beautification
2,13,62,13,63,5,Beautification
2,13,63,13,64,5,Beautification
2,13,64,13,65,5,Beautification
2,13,65,13,66,5,Beautification
2,13,66,13,67,5,Beautification
2,13,67,13,68,5,Beautification
2,13,68,13,69,5,Beautification
2,13,69,13,70,5,Beautification
2,13,70,13,71,5,Beautification
2,13,71,13,72,5,Beautification
2,5,2,5,5,10,Bring-to-Hotspot
2,5,5,5,8,10,Bring-to-Hotspot
2,5,10,5,13,10,Bring-to-Hotspot
2,6,27,6,30,10,Bring-to-Hotspot
2,6,32,6,35,10,Bring-to-Hotspot
2,6,35,6,38,10,Bring-to-Hotspot
2,5,19,6,20,-5,Move to zone 6
2,6,43,13,44,-5,Move to zone 13
2,12,58,13,59,-5,Move to zone 13
2,13,45,12,46,-5,Move to zone 12
3,7,56,7,57,5,Beautification
3,7,57,7,58,5,Beautification
3,7,64,7,65,5,Beautification
3,8,12,8,13,5,Beautification
3,8,13,8,14,5,Beautification
3,8,20,8,21,5,Beautification
3,8,24,8,25,5,Beautification
3,8,28,8,29,5,Beautification
3,8,29,8,30,5,Beautification
3,8,30,8,31,5,Beautification
3,8,37,8,38,5,Beautification
3,8,38,8,39,5,Beautification
3,8,45,8,46,5,Beautification
3,7,47,7,50,10,Bring-to-Hotspot
3,7,50,7,53,10,Bring-to-Hotspot
3,7,53,7,56,10,Bring-to-Hotspot
3,7,58,7,61,10,Bring-to-Hotspot
3,7,61,7,64,10,Bring-to-Hotspot
3,7,66,7,69,10,Bring-to-Hotspot
3,7,69,7,72,10,Bring-to-Hotspot
3,8,0,8,3,10,Bring-to-Hotspot
3,8,3,8,6,10,Bring-to-Hotspot
3,8,6,8,9,10,Bring-to-Hotspot
3,8,9,8,12,10,Bring-to-Hotspot
3,8,14,8,17,10,Bring-to-Hotspot
3,8,17,8,20,10,Bring-to-Hotspot
3,8,21,8,24,10,Bring-to-Hotspot
3,8,25,8,28,10,Bring-to-Hotspot
3,8,31,8,34,10,Bring-to-Hotspot
3,8,34,8,37,10,Bring-to-Hotspot
3,8,39,8,42,10,Bring-to-Hotspot
3,8,42,8,45,10,Bring-to-Hotspot
3,8,46,7,47,-5,Move to zone 7
3,7,65,7,66,0,Wait
4,1,63,1,64,5,Beautification
4,1,67,1,68,5,Beautification
4,1,68,1,69,5,Beautification
4,2,16,2,17,5,Beautification
4,2,17,2,18,5,Beautification
4,9,0,9,1,5,Beautification
4,9,1,9,2,5,Beautification
4,9,5,9,6,5,Beautification
4,9,6,9,7,5,Beautification
4,9,13,9,14,5,Beautification
4,9,14,9,15,5,Beautification
4,9,25,9,26,5,Beautification
4,9,33,9,34,5,Beautification
4,9,43,9,44,5,Beautification
4,9,53,9,54,5,Beautification
4,9,57,9,58,5,Beautification
4,1,60,1,63,10,Bring-to-Hotspot
4,1,64,1,67,10,Bring-to-Hotspot
4,1,69,1,72,10,Bring-to-Hotspot
4,9,2,9,5,10,Bring-to-Hotspot
4,9,7,9,10,10,Bring-to-Hotspot
4,9,10,9,13,10,Bring-to-Hotspot
4,9,19,9,22,10,Bring-to-Hotspot
4,9,22,9,25,10,Bring-to-Hotspot
4,9,26,9,29,10,Bring-to-Hotspot
4,9,29,9,32,10,Bring-to-Hotspot
4,9,34,9,37,10,Bring-to-Hotspot
4,9,37,9,40,10,Bring-to-Hotspot
4,9,40,9,43,10,Bring-to-Hotspot
4,9,44,9,47,10,Bring-to-Hotspot
4,9,47,9,50,10,Bring-to-Hotspot
4,9,50,9,53,10,Bring-to-Hotspot
4,9,54,9,57,10,Bring-to-Hotspot
4,2,18,9,19,-5,Move to zone 9
4,9,58,1,60,-10,Move to zone 1
4,9,15,2,16,-5,Move to zone 2
4,9,32,9,33,0,Wait
5,4,49,4,50,5,Beautification
5,4,50,4,51,5,Beautification
5,4,51,4,52,5,Beautification
5,4,52,4,53,5,Beautification
5,4,53,4,54,5,Beautification
5,10,59,10,60,5,Beautification
5,10,60,10,61,5,Beautification
5,10,61,10,62,5,Beautification
5,10,65,10,66,5,Beautification
5,10,66,10,67,5,Beautification
5,10,67,10,68,5,Beautification
5,10,71,10,72,5,Beautification
5,11,6,11,7,5,Beautification
5,11,10,11,11,5,Beautification
5,11,11,11,12,5,Beautification
5,11,12,11,13,5,Beautification
5,11,13,11,14,5,Beautification
5,11,20,11,21,5,Beautification
5,11,36,11,37,5,Beautification
5,11,40,11,41,5,Beautification
5,11,41,11,42,5,Beautification
5,4,43,4,46,10,Bring-to-Hotspot
5,4,46,4,49,10,Bring-to-Hotspot
5,4,54,4,57,10,Bring-to-Hotspot
5,10,62,10,65,10,Bring-to-Hotspot
5,10,68,10,71,10,Bring-to-Hotspot
5,11,0,11,3,10,Bring-to-Hotspot
5,11,3,11,6,10,Bring-to-Hotspot
5,11,7,11,10,10,Bring-to-Hotspot
5,11,14,11,17,10,Bring-to-Hotspot
5,11,17,11,20,10,Bring-to-Hotspot
5,11,21,11,24,10,Bring-to-Hotspot
5,11,24,11,27,10,Bring-to-Hotspot
5,11,27,11,30,10,Bring-to-Hotspot
5,11,30,11,33,10,Bring-to-Hotspot
5,11,33,11,36,10,Bring-to-Hotspot
5,11,37,11,40,10,Bring-to-Hotspot
5,4,57,10,59,-10,Move to zone 10
5,11,42,4,43,-5,Move to zone 4
6,14,55,14,56,5,Beautification
6,14,56,14,57,5,Beautification
6,14,57,14,58,5,Beautification
6,14,61,14,62,5,Beautification
6,14,62,14,63,5,Beautification
6,14,63,14,64,5,Beautification
6,14,67,14,68,5,Beautification
6,14,68,14,69,5,Beautification
6,14,69,14,70,5,Beautification
6,14,70,14,71,5,Beautification
6,14,71,14,72,5,Beautification
6,15,0,15,1,5,Beautification
6,15,13,15,14,5,Beautification
6,15,29,15,30,5,Beautification
6,15,30,15,31,5,Beautification
6,15,31,15,32,5,Beautification
6,15,32,15,33,5,Beautification
6,15,33,15,34,5,Beautification
6,15,34,15,35,5,Beautification
6,15,35,15,36,5,Beautification
6,16,46,16,47,5,Beautification
6,16,47,16,48,5,Beautification
6,16,48,16,49,5,Beautification
6,16,49,16,50,5,Beautification
6,16,50,16,51,5,Beautification
6,16,51,16,52,5,Beautification
6,16,52,16,53,5,Beautification
6,14,58,14,61,10,Bring-to-Hotspot
6,14,64,14,67,10,Bring-to-Hotspot
6,15,1,15,4,10,Bring-to-Hotspot
6,15,4,15,7,10,Bring-to-Hotspot
6,15,7,15,10,10,Bring-to-Hotspot
6,15,10,15,13,10,Bring-to-Hotspot
6,15,14,15,17,10,Bring-to-Hotspot
6,15,17,15,20,10,Bring-to-Hotspot
6,15,20,15,23,10,Bring-to-Hotspot
6,15,23,15,26,10,Bring-to-Hotspot
6,15,26,15,29,10,Bring-to-Hotspot
6,15,36,15,39,10,Bring-to-Hotspot
6,16,40,16,43,10,Bring-to-Hotspot
6,16,43,16,46,10,Bring-to-Hotspot
6,15,39,16,40,-5,Move to zone 16
6,16,53,14,55,-10,Move to zone 14
