Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
5,4,69,4,70,0,Wait
5,4,70,4,71,0,Wait
5,4,71,4,72,0,Wait
6,6,37,6,38,5,Beautification
6,6,41,6,42,5,Beautification
6,6,48,6,49,5,Beautification
6,6,49,6,50,5,Beautification
6,6,50,6,51,5,Beautification
6,13,3,13,4,5,Beautification
6,13,7,13,8,5,Beautification
6,13,8,13,9,5,Beautification
6,13,24,13,25,5,Beautification
6,13,25,13,26,5,Beautification
6,13,26,13,27,5,Beautification
6,6,34,6,37,10,Bring-to-Hotspot
6,6,38,6,41,10,Bring-to-Hotspot
6,6,42,6,45,10,Bring-to-Hotspot
6,6,45,6,48,10,Bring-to-Hotspot
6,6,51,6,54,10,Bring-to-Hotspot
6,6,54,6,57,10,Bring-to-Hotspot
6,6,57,6,60,10,Bring-to-Hotspot
6,6,60,6,63,10,Bring-to-Hotspot
6,6,63,6,66,10,Bring-to-Hotspot
6,6,66,6,69,10,Bring-to-Hotspot
6,6,69,6,72,10,Bring-to-Hotspot
6,13,0,13,3,10,Bring-to-Hotspot
6,13,4,13,7,10,Bring-to-Hotspot
6,13,9,13,12,10,Bring-to-Hotspot
6,13,12,13,15,10,Bring-to-Hotspot
6,13,15,13,18,10,Bring-to-Hotspot
6,13,18,13,21,10,Bring-to-Hotspot
6,13,21,13,24,10,Bring-to-Hotspot
6,13,27,13,30,10,Bring-to-Hotspot
6,13,30,13,33,10,Bring-to-Hotspot
6,13,33,6,34,-5,Move to zone 6
7,14,38,14,39,5,Beautification
7,14,39,14,40,5,Beautification
7,14,40,14,41,5,Beautification
7,14,41,14,42,5,Beautification
7,14,42,14,43,5,Beautification
7,14,43,14,44,5,Beautification
7,14,44,14,45,5,Beautification
7,14,45,14,46,5,Beautification
7,14,46,14,47,5,Beautification
7,14,47,14,48,5,Beautification
7,14,48,14,49,5,Beautification
7,14,49,14,50,5,Beautification
7,14,50,14,51,5,Beautification
7,15,3,15,4,5,Beautification
7,15,10,15,11,5,Beautification
7,15,11,15,12,5,Beautification
7,15,18,15,19,5,Beautification
7,15,19,15,20,5,Beautification
7,15,23,15,24,5,Beautification
7,15,27,15,28,5,Beautification
7,15,31,15,32,5,Beautification
7,15,32,15,33,5,Beautification
7,15,36,15,37,5,Beautification
7,16,56,16,57,5,Beautification
7,16,57,16,58,5,Beautification
7,16,58,16,59,5,Beautification
7,16,59,16,60,5,Beautification
7,15,0,15,3,10,Bring-to-Hotspot
7,15,4,15,7,10,Bring-to-Hotspot
7,15,7,15,10,10,Bring-to-Hotspot
7,15,12,15,15,10,Bring-to-Hotspot
7,15,15,15,18,10,Bring-to-Hotspot
7,15,20,15,23,10,Bring-to-Hotspot
7,15,24,15,27,10,Bring-to-Hotspot
7,15,28,15,31,10,Bring-to-Hotspot
7,15,33,15,36,10,Bring-to-Hotspot
7,16,53,16,56,10,Bring-to-Hotspot
7,16,60,16,63,10,Bring-to-Hotspot
7,16,63,16,66,10,Bring-to-Hotspot
7,16,66,16,69,10,Bring-to-Hotspot
7,16,69,16,72,10,Bring-to-Hotspot
7,14,51,15,52,-5,Move to zone 15
7,15,37,14,38,-5,Move to zone 14
7,15,52,16,53,-5,Move to zone 16
