Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
3,8,42,8,45,10,Bring-to-Hotspot
3,8,45,8,48,10,Bring-to-Hotspot
3,8,48,8,51,10,Bring-to-Hotspot
3,8,51,8,54,10,Bring-to-Hotspot
3,6,34,7,35,-5,Move to zone 7
3,7,38,8,39,-5,Move to zone 8
3,8,21,6,23,-10,Move to zone 6
3,8,54,7,55,-5,Move to zone 7
3,7,55,7,56,0,Wait
3,7,56,7,57,0,Wait
3,7,57,7,58,0,Wait
4,2,24,2,25,5,Beautification
4,2,25,2,26,5,Beautification
4,2,29,2,30,5,Beautification
4,9,12,9,13,5,Beautification
4,9,22,9,23,5,Beautification
4,9,46,9,47,5,Beautification
4,9,68,9,69,5,Beautification
4,2,26,2,29,10,Bring-to-Hotspot
4,2,30,2,33,10,Bring-to-Hotspot
4,2,33,2,36,10,Bring-to-Hotspot
4,2,36,2,39,10,Bring-to-Hotspot
4,2,39,2,42,10,Bring-to-Hotspot
4,2,42,2,45,10,Bring-to-Hotspot
4,9,3,9,6,10,Bring-to-Hotspot
4,9,9,9,12,10,Bring-to-Hotspot
4,9,13,9,16,10,Bring-to-Hotspot
4,9,16,9,19,10,Bring-to-Hotspot
4,9,19,9,22,10,Bring-to-Hotspot
4,9,47,9,50,10,Bring-to-Hotspot
4,9,50,9,53,10,Bring-to-Hotspot
4,9,53,9,56,10,Bring-to-Hotspot
4,9,56,9,59,10,Bring-to-Hotspot
4,9,59,9,62,10,Bring-to-Hotspot
4,9,62,9,65,10,Bring-to-Hotspot
4,9,65,9,68,10,Bring-to-Hotspot
4,9,69,9,72,10,Bring-to-Hotspot
4,2,45,9,46,-5,Move to zone 9
4,9,23,2,24,-5,Move to zone 2
4,9,0,9,1,0,Wait
4,9,1,9,2,0,Wait
4,9,2,9,3,0,Wait
4,9,6,9,7,0,Wait
4,9,7,9,8,0,Wait
4,9,8,9,9,0,Wait
5,5,18,5,19,5,Beautification
5,5,20,5,21,5,Beautification
5,5,21,5,22,5,Beautification
5,6,32,6,33,5,Beautification
5,6,33,6,34,5,Beautification
5,12,8,12,9,5,Beautification
5,12,15,12,16,5,Beautification
5,13,50,13,51,5,Beautification
5,13,57,13,58,5,Beautification
5,13,64,13,65,5,Beautification
5,13,65,13,66,5,Beautification
5,5,22,5,25,10,Bring-to-Hotspot
5,5,25,5,28,10,Bring-to-Hotspot
5,6,29,6,32,10,Bring-to-Hotspot
5,6,34,6,37,10,Bring-to-Hotspot
5,6,37,6,40,10,Bring-to-Hotspot
5,6,40,6,43,10,Bring-to-Hotspot
5,6,43,6,46,10,Bring-to-Hotspot
5,12,2,12,5,10,Bring-to-Hotspot
5,12,5,12,8,10,Bring-to-Hotspot
5,12,9,12,12,10,Bring-to-Hotspot
5,12,12,12,15,10,Bring-to-Hotspot
5,13,47,13,50,10,Bring-to-Hotspot
5,13,51,13,54,10,Bring-to-Hotspot
5,13,54,13,57,10,Bring-to-Hotspot
5,13,58,13,61,10,Bring-to-Hotspot
5,13,61,13,64,10,Bring-to-Hotspot
5,13,66,13,69,10,Bring-to-Hotspot
5,13,69,13,72,10,Bring-to-Hotspot
5,5,28,6,29,-5,Move to zone 6
5,6,46,13,47,-5,Move to zone 13
5,11,0,12,2,-10,Move to zone 12
5,12,16,5,17,-5,Move to zone 5
5,5,17,5,18,0,Wait
5,5,19,5,20,0,Wait
6,14,25,14,26,5,Beautification
6,14,42,14,43,5,Beautification
6,14,52,14,53,5,Beautification
6,15,0,15,1,5,Beautification
6,15,1,15,2,5,Beautification
6,15,5,15,6,5,Beautification
6,15,44,15,45,5,Beautification
6,16,62,16,63,5,Beautification
6,16,63,16,64,5,Beautification
6,16,64,16,65,5,Beautification
6,16,65,16,66,5,Beautification
6,14,26,14,29,10,Bring-to-Hotspot
6,14,29,14,32,10,Bring-to-Hotspot
6,14,32,14,35,10,Bring-to-Hotspot
6,14,39,14,42,10,Bring-to-Hotspot
6,14,54,14,57,10,Bring-to-Hotspot
6,14,57,14,60,10,Bring-to-Hotspot
6,15,2,15,5,10,Bring-to-Hotspot
6,15,6,15,9,10,Bring-to-Hotspot
6,15,9,15,12,10,Bring-to-Hotspot
6,15,12,15,15,10,Bring-to-Hotspot
6,15,15,15,18,10,Bring-to-Hotspot
6,15,18,15,21,10,Bring-to-Hotspot
6,15,21,15,24,10,Bring-to-Hotspot
6,15,45,15,48,10,Bring-to-Hotspot
6,15,48,15,51,10,Bring-to-Hotspot
6,16,66,16,69,10,Bring-to-Hotspot
6,16,69,16,72,10,Bring-to-Hotspot
6,14,43,15,44,-5,Move to zone 15
6,14,60,15,61,-5,Move to zone 15
6,15,24,14,25,-5,Move to zone 14
6,15,51,14,52,-5,Move to zone 14
6,15,61,16,62,-5,Move to zone 16
6,14,35,14,36,0,Wait
6,14,36,14,37,0,Wait
6,14,37,14,38,0,Wait
6,14,38,14,39,0,Wait
6,14,53,14,54,0,Wait
