Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
4,9,34,9,37,10,Bring-to-Hotspot
4,2,57,1,58,-5,Move to zone 1
4,9,37,2,38,-5,Move to zone 2
4,1,58,1,59,0,Wait
4,1,65,1,66,0,Wait
4,1,66,1,67,0,Wait
4,1,67,1,68,0,Wait
5,4,63,4,64,5,Beautification
5,11,5,11,6,5,Beautification
5,11,10,11,11,5,Beautification
5,11,16,11,17,5,Beautification
5,11,44,11,45,5,Beautification
5,4,48,4,51,10,Bring-to-Hotspot
5,4,60,4,63,10,Bring-to-Hotspot
5,4,65,4,68,10,Bring-to-Hotspot
5,4,69,4,72,10,Bring-to-Hotspot
5,11,2,11,5,10,Bring-to-Hotspot
5,11,6,11,9,10,Bring-to-Hotspot
5,11,11,11,14,10,Bring-to-Hotspot
5,11,19,11,22,10,Bring-to-Hotspot
5,11,22,11,25,10,Bring-to-Hotspot
5,11,31,11,34,10,Bring-to-Hotspot
5,11,35,11,38,10,Bring-to-Hotspot
5,11,40,11,43,10,Bring-to-Hotspot
5,11,46,4,47,-5,Move to zone 4
5,4,47,4,48,0,Wait
5,4,51,4,52,0,Wait
5,4,52,4,53,0,Wait
5,4,53,4,54,0,Wait
5,4,54,4,55,0,Wait
5,4,55,4,56,0,Wait
5,4,56,4,57,0,Wait
5,4,57,4,58,0,Wait
5,4,58,4,59,0,Wait
5,4,59,4,60,0,Wait
5,4,64,4,65,0,Wait
5,4,68,4,69,0,Wait
5,11,0,11,1,0,Wait
5,11,1,11,2,0,Wait
5,11,9,11,10,0,Wait
5,11,14,11,15,0,Wait
5,11,15,11,16,0,Wait
5,11,17,11,18,0,Wait
5,11,18,11,19,0,Wait
5,11,25,11,26,0,Wait
5,11,26,11,27,0,Wait
5,11,27,11,28,0,Wait
5,11,28,11,29,0,Wait
5,11,29,11,30,0,Wait
5,11,30,11,31,0,Wait
5,11,34,11,35,0,Wait
5,11,38,11,39,0,Wait
5,11,39,11,40,0,Wait
5,11,43,11,44,0,Wait
5,11,45,11,46,0,Wait
6,6,27,6,28,5,Beautification
6,6,28,6,29,5,Beautification
6,6,40,6,41,5,Beautification
6,7,54,7,55,5,Beautification
6,13,4,13,5,5,Beautification
6,13,9,13,10,5,Beautification
6,13,16,13,17,5,Beautification
6,6,24,6,27,10,Bring-to-Hotspot
6,6,29,6,32,10,Bring-to-Hotspot
6,6,34,6,37,10,Bring-to-Hotspot
6,6,37,6,40,10,Bring-to-Hotspot
6,6,41,6,44,10,Bring-to-Hotspot
6,6,44,6,47,10,Bring-to-Hotspot
6,6,47,6,50,10,Bring-to-Hotspot
6,7,51,7,54,10,Bring-to-Hotspot
6,7,57,7,60,10,Bring-to-Hotspot
6,7,60,7,63,10,Bring-to-Hotspot
6,7,63,7,66,10,Bring-to-Hotspot
6,7,67,7,70,10,Bring-to-Hotspot
6,13,0,13,3,10,Bring-to-Hotspot
6,13,6,13,9,10,Bring-to-Hotspot
6,13,10,13,13,10,Bring-to-Hotspot
6,13,13,13,16,10,Bring-to-Hotspot
6,13,17,13,20,10,Bring-to-Hotspot
6,13,20,13,23,10,Bring-to-Hotspot
6,6,50,7,51,-5,Move to zone 7
6,13,23,6,24,-5,Move to zone 6
6,6,32,6,33,0,Wait
6,6,33,6,34,0,Wait
6,7,55,7,56,0,Wait
6,7,56,7,57,0,Wait
6,7,66,7,67,0,Wait
6,7,70,7,71,0,Wait
6,7,71,7,72,0,Wait
6,13,3,13,4,0,Wait
6,13,5,13,6,0,Wait
7,14,33,14,34,5,Beautification
7,14,46,14,47,5,Beautification
7,15,0,15,1,5,Beautification
7,15,1,15,2,5,Beautification
7,15,17,15,18,5,Beautification
7,15,22,15,23,5,Beautification
7,16,70,16,71,5,Beautification
7,14,27,14,30,10,Bring-to-Hotspot
7,14,30,14,33,10,Bring-to-Hotspot
7,14,35,14,38,10,Bring-to-Hotspot
7,14,39,14,42,10,Bring-to-Hotspot
7,14,42,14,45,10,Bring-to-Hotspot
7,14,48,14,51,10,Bring-to-Hotspot
7,15,2,15,5,10,Bring-to-Hotspot
7,15,5,15,8,10,Bring-to-Hotspot
7,15,8,15,11,10,Bring-to-Hotspot
7,15,11,15,14,10,Bring-to-Hotspot
7,15,14,15,17,10,Bring-to-Hotspot
7,15,18,15,21,10,Bring-to-Hotspot
7,15,23,15,26,10,Bring-to-Hotspot
7,16,53,16,56,10,Bring-to-Hotspot
7,16,58,16,61,10,Bring-to-Hotspot
7,16,61,16,64,10,Bring-to-Hotspot
7,16,64,16,67,10,Bring-to-Hotspot
7,14,51,16,53,-10,Move to zone 16
7,15,26,14,27,-5,Move to zone 14
7,14,34,14,35,0,Wait
7,14,38,14,39,0,Wait
7,14,45,14,46,0,Wait
7,14,47,14,48,0,Wait
7,15,21,15,22,0,Wait
7,16,56,16,57,0,Wait
7,16,57,16,58,0,Wait
7,16,67,16,68,0,Wait
7,16,68,16,69,0,Wait
7,16,69,16,70,0,Wait
7,16,71,16,72,0,Wait
